author,text,published_at,like_count
user_3001,"Jgn damai bp presiden ke 7 , biar bung roi dan kawan kawan rasakan kalau yg namanya msk bui, itulah kalau suka pusingin org rasakan akibatnya",2025-05-05T15:48:40Z,0
user_25473,Jok Jok,2025-05-05T15:47:39Z,0
user_51426,Tinggal tunjukin aja kali pak ....harusnya bangga dong jadi alumni UGM...biar nggak gaduh lagi,2025-05-05T15:47:26Z,0
user_3665,"Bikin kacau negara,,hukum seberat beratnya,,",2025-05-05T15:46:33Z,0
user_42598,"Inovasi baru, skripsi pakai timenew roman tahun 85.",2025-05-05T15:38:22Z,0
user_26947,Tangkap pembuat gaduh.,2025-05-05T15:37:45Z,0
user_44822,We wok detok,2025-05-05T15:36:18Z,0
user_55768,Sabar pak Dhe Owi. orang orang  baik akan mendukungmu utk menyelesaikan penghina dan memalukan beliau akan terbungkam dg jeruji tahun tahunan saya menghendaki setuju dan bersyukur mengurangi benalu benalu di negri indonesia,2025-05-05T15:35:33Z,0
user_348,"Yg diteliti roy rismon dokumen foto palsu, ya hasilnya palsu. Ngaku ahli digital forensik, ternyata cuma ahli hoak, ahli fitnah ,bikin gaduh trus. Cepa2 aja diproses  ,trus penjarakan kirim ke nusakambangan",2025-05-05T15:29:35Z,0
user_51886,Ditunjukin aja pk biar kelar ....,2025-05-05T15:27:05Z,2
user_48629,Makanya jangan bo'ongan,2025-05-05T15:24:24Z,0
user_2711,Tunjukan ijazah selesai masalahnya tapi kok gak mau diliatkan,2025-05-05T15:24:21Z,2
user_4734,"Yang Nantang siapa ,,Yang Bikinn Gaduh siapa ...😂 Kalao di Zaman ku Sekolah Sudah Kena Tempeleng tu Orang kalo Bikin Gaduh di Kelas",2025-05-05T15:17:15Z,0
user_38030,"Gasss Pak, kandangkan saja suroyo CS ... biar kapokkkk",2025-05-05T15:15:38Z,0
user_15770,"Saat tidur... MIMPI.. WAH TERNYATA IJAZAH PRESIDEN KITA PALSU... KITA SEMUA DI HADAPKAN KENYATAAN... SEBEGITU RAPUH DAN MUDAH DI ATURKAH PERATURAN?? SELURUH RAKYAT BEREAKSI DENGAN SATU SUARA SEPAKAT MINTA PEMBUKTIAN.... , TIDAK ADA BUZZER, TIDAK ADA FLYING MONKEY, TIDAK ADA RELAWAN PEMBELA YG TUTUP MATA MAU SALAH MAU BENAR POKOK HARUS DI BELA MATI MATIAN... TAPI SAYANG SERIBU SAYANG... CUMA MIMPI... 😂😂 KAPAN KITA AKAN JADI NEGARA MAJU?? SETELAH SEMUA PENYAKIT DI NEGARA INI HILANG....",2025-05-05T15:13:29Z,0
user_17671,Memang tujuannya melakukan defamasi. Mumpung sudah bukan presiden.,2025-05-05T15:11:56Z,0
user_24031,"Yang bener semua bersatu keadaan lagi ga baik"" saja malah cari cari ribut aja pada😂",2025-05-05T15:10:51Z,0
