author,text,published_at,like_count
user_30488,"Mmg tipe p jokowi itu ga mau nanggepin tuduhan sebetulnya,,,tp yg menuduh kok malah merajalela semakin hilang kendali si roy panci cs...mknya p jokowi melaporkan",2025-05-30T21:32:13Z,0
user_45108,Mas jokowidodo spa hari mulyono pak....,2025-05-30T18:52:17Z,0
user_45108,Mana ijazah pak jokowi  kok tdk diperlihatkn .,2025-05-30T18:50:21Z,0
user_55771,Ijasah itu yg di pertanykan sah atau tidak menadapat kan nya bukan asli apa palsu,2025-05-30T18:02:49Z,0
user_48399,Mragukan ket nya,2025-05-30T17:59:33Z,0
user_32981,"Di perbodoh segelintir org mempermain hukum,",2025-05-30T17:58:12Z,0
user_23885,MANA ADA IJAZAH PAKAI KACAMATA.,2025-05-30T17:23:48Z,0
user_35783,"Heran gw ama orang2 yg masih blm move on.. Yg udah mah sudah sih, gk ada gunanya, kurang kerjaan. Makanya bangsa Indonesia susah maju, ya karena banyak orang yg naif bgt, asli konyol bgt.",2025-05-30T16:21:42Z,0
user_26240,Kebohongan ditutup oleh kebohongan dan ditutup lagi oleh kebohongan dan akan selalu bgt,2025-05-30T16:18:57Z,0
user_50757,"Pak Jokowi orang yg sabar, selamat dunia akhirat,ini cuman permainannya dunia,sabar pak ,mudah_mudahan orang yg menjolimi pak Jokowi ,Allah memberikan Azab secepatnya 🤲🤲🤲",2025-05-30T16:09:35Z,0
user_15633,Pak jokowi memang sangat luar biasa .sangat penyabar ❤❤❤❤❤❤❤❤. Pak jokowi,2025-05-30T15:48:06Z,0
user_1722,Saya benci Roy suryo,2025-05-30T15:47:31Z,0
user_25782,Berani kalau tidak asli bapak berani menggati bpk gusnur,2025-05-30T15:19:54Z,0
user_5386,"Terima kadih teman2 bpk jkwi org baik, Allah mmenunjukkan kebenarannya",2025-05-30T14:08:01Z,0
user_43793,"Itulah contoh, orang-orang pecundang tidak punya prestasi, mengusik orang adalah prestasi'nya,... Kurang kerjaan.",2025-05-30T13:56:29Z,0
user_1029,Jokowi  punya Ijazah palsu,2025-05-30T13:45:56Z,0
user_36847,Masih ngeyel,2025-05-30T13:29:21Z,0
user_16320,"Coba di tanyakan saat itu berapa jurusan di fakuktas kehutanan, pakah ada juraan tekhnologi kayu",2025-05-30T13:21:13Z,0
user_10508,Percima tmn jokowi amplopny pun daro jokowi paling jg  kecil,2025-05-30T13:18:40Z,0
user_10508,Tmn jokowi sebanyak apapun gk ada gunanya karna yg tuntut ojasah jokowi yg asli,2025-05-30T13:16:53Z,0
user_41329,Kurangnya adab Yach warga ini....mbok Yo bilang pakai sebutan bapak gitu loh,2025-05-30T13:10:38Z,0
user_18141,"Orang ini ngarang aja, Ip nya saja jeblog, suruh nunjuki ijasahnya saja di umpetin, ngawur sekalih",2025-05-30T12:46:25Z,0
user_42331,"Udah di-set sebelumx,,bisa jadi ijazah di ubah semua biar sama",2025-05-30T12:38:43Z,0
user_35579,Roy suryo cs itu memang mencari kesalahan keluarga jokowi,2025-05-30T12:36:36Z,0
user_50816,Dijelaskan kok mlah tambah ruwet 😂 mlah tambh bingung sya😂,2025-05-30T12:24:10Z,0
user_42007,"Negara lain bahas teknologi dan kemajuan negara
Negara kita ini meributkan ijazah wahai masyarakat +62 kalian tahu negara kita tertinggal jauh dari negara lain",2025-05-30T12:23:55Z,0
user_52076,Ini baru benar.sebelumnya saya udah pernah komen.tak mungkin beliau tak punya teman seangkatan dan tak mungkin tak pernah kuliah bisa dpt ijazah.memang ada pernah saya dgr bahwa ijazah dpt dibeli.tapi kalau mslh ijazah pak Jokowi pasti asli.,2025-05-30T12:09:50Z,0
user_31031,Rumit bnget yak soal ijazah ini 🤔 banyak drama banget prasaan ! Knpa gak di tunjukin aja sih ! Banyak drama apa hukum indonesia kek gini terus yak ? Wajar rakyat gak mau berurusan dengan hukum KLO seperti ini terus malah di pertontonkan secara terang2an lagi ! Udah jadi budaya bnget keknya 😣,2025-05-30T11:45:55Z,0
user_16089,"Sya pribadi percaya pk jokowi itu baik walau terus di dzalimi , walo sy tdk pernah memilih beliau sbg president karena golput , tp sy turut jengkel dg para penuduh yg benar benar rusak mulut dn akalnya, Allah tdk pernah tidur ,",2025-05-30T11:24:11Z,0
user_47612,"Hei Roy, Rismon dkk, berhentilah membenci pak Jokowi dan keluarganya sebelum kalian betul betul maluuuuuuu",2025-05-30T10:34:11Z,0
user_6588,Benar ijazah Jokowi asli,2025-05-30T09:45:55Z,1
user_11084,Punya jokowi mna.?,2025-05-30T09:43:59Z,0
user_6588,Itu jelas aslikan😂,2025-05-30T09:42:56Z,1
